,Year,Irrigated area: Total,Irrigated area: Rice,Irrigated area: Wheat,Irrigated area: Maize,Irrigated area: Vegetables and fruits,Irrigated area: Others,Industrial gross value added (GVA): Total,Industrial gross value added (GVA): Textile,Industrial gross value added (GVA): Papermaking,Industrial gross value added (GVA): Petrochemicals,Industrial gross value added (GVA): Metallurgy,Industrial gross value added (GVA): Mining,Industrial gross value added (GVA): Food,Industrial gross value added (GVA): Cements,Industrial gross value added (GVA): Machinery,Industrial gross value added (GVA): Electronics,Industrial gross value added (GVA): Thermal electrivity,Industrial gross value added (GVA): Others,Urban population,Service GVA,Rural population,Livestock population,Total water use,Basin,Index
9,1974,10815.695339370872,2054.868791520224,3041.786490076885,976.8792882156189,284.13811940828055,4458.022650149863,24.419840509528555,4.829278661601887,0.2537928930018978,1.2645789112307035,0.8998661333634077,1.280438165361677,2.5006480763654984,1.0837299007855883,0.5252249005098809,0.1110735142298551,0.3498464882601282,11.321362864818035,24.700573116344547,17.03380742801296,179.65034822177287,13748.243041742513,72.6925002497755,huaihe,2
10,1975,11340.521608898589,2211.377989606761,3244.067109722918,1126.1594739770808,318.8052949610607,4440.111740630772,26.499309788239405,4.612758090596194,0.24535414579682494,1.2637058163967516,0.898590834392077,1.1225612214765248,2.3743541862195356,1.0554369192753572,0.5470439264779505,0.1208424714923632,0.34298264006379103,13.915679536052032,25.813135521012534,12.930560627708317,182.8684962467742,14321.34803353205,78.33132324773236,huaihe,2
11,1976,12207.914809530599,2435.2678400732957,3498.971715730432,1366.2490066603607,345.1652845678955,4562.260962498616,29.222488067479038,5.651712271555799,0.30320975569174496,1.6042260477650871,1.1539244885281488,1.3478772638129994,2.9034095153096464,1.3154297031456479,0.7357239304889909,0.16530519244111674,0.4363784662563883,13.605291432483467,26.976782897291006,21.646962055471146,185.85332194981808,14906.092457243549,79.71329175541675,huaihe,2
12,1977,12138.429801397217,2269.011912754129,3457.385696409259,1462.0481152061814,372.6002503270133,4577.38382670063,32.66945240851931,5.958800050666114,0.33436748823971246,1.7656633521196206,1.2803712530476692,1.4558788767005642,3.148936133409545,1.4255606265541056,0.8431360869891685,0.19258984257444625,0.481935628177081,15.782213070041276,28.193914461311874,23.51508396412158,188.60482533081205,15506.623640045636,80.90486627375154,huaihe,2
13,1978,11804.956378456935,1946.281300504285,3503.6186005528157,1405.48236697204,395.5101488102254,4554.063961617567,49.387596151904475,9.119806214968184,0.5571137865020718,2.8980372566762607,2.073340373334161,2.298430543115919,5.126136877403616,2.273732690587723,1.3924880840696572,0.3295314877217553,0.8063573639709184,22.512621473554205,29.467045259576036,24.586855898237076,191.12300638978917,15161.080989038772,81.72540754037097,huaihe,2
14,1979,11899.271981537519,1971.6257229668909,3647.7780476101702,1387.1320697937974,386.75108325970547,4505.985057906955,51.34077210727355,9.623315147701513,0.6181846377959578,3.216776371368213,2.3201183251388224,2.670486515847581,5.593919688702885,2.45539257734617,1.639313154277335,0.3807152680747585,0.9330414536607043,21.889508967359603,30.798811959819034,24.54125985430288,193.4078651267348,17135.465364743133,82.97160734703654,huaihe,2
15,1980,11731.671672282206,2032.8027555646524,3633.0922063707353,1352.1810542620233,377.31159085165666,4336.284065233138,56.66517782423908,10.968546688169823,0.7448004997449259,3.868588431076163,2.825190441984023,3.091016923682914,6.606740719421452,2.893883392290675,2.0514135061900136,0.4819540980375473,1.1324883707782507,22.000554752863295,29.19096422293833,28.168545817208965,198.80559130688164,17974.117443956373,82.62965811356801,huaihe,2
16,1981,11651.87384682137,1827.3188021642793,3548.2456511240002,1375.5316697983094,391.3651652075732,4509.41255852721,63.635366743081455,13.514510667393768,0.959772860006081,4.990060390162832,3.662849195213131,4.06284870413058,8.374154839126545,3.6521677289055656,2.7858606504697216,0.6526035492341036,1.493399140824762,19.487139017614368,31.81945416198346,33.07968167568933,198.65008780398495,17817.788983787847,83.03488996884099,huaihe,2
17,1982,11525.223444313699,1723.2772149630491,3550.962017562164,1347.8046454362166,406.8205143737371,4496.359051978531,71.09434042051446,15.399873421577883,1.163658830090333,6.0134333436873,4.443936964306473,4.921740023108788,9.948224347423569,4.299804561772666,3.5126936587033866,0.8175282443484296,1.8438400201796026,18.72960700531602,34.50938556664924,39.51068429720575,198.58699976736722,18411.601185697407,82.73647939657253,huaihe,2
18,1983,11559.918883575856,1724.6654148248651,3716.2450297032888,1368.7581036630884,420.6078469536352,4329.642488430978,77.9374665133542,17.271656936481914,1.3710457651404908,7.093820465785207,5.268762855151511,5.738647628674596,11.514353154576758,4.9678348647928585,4.327361760433579,1.0144933557829796,2.2117635304582,17.1577261960761,36.06949347098299,45.23270857884071,198.6803540290247,18261.67467207965,82.61629409899564,huaihe,2
19,1984,11633.538631400197,1741.6529375526297,3874.5290293272133,1260.2892769959094,442.93694482230836,4314.130442702134,94.43308525154903,20.888788100553633,1.7031586318989673,8.969043916574652,6.713897245183978,6.968920303340214,14.050478333394466,6.142649570798854,5.743618172258474,1.379530282043864,2.8563593225590016,19.016641372942917,37.70625361014703,55.816050283985916,198.57018061478018,19272.566167469795,83.22035131607643,huaihe,2
20,1985,11494.19857327106,1651.6445662314316,3779.3158688141525,1369.6329732502372,522.9620092783374,4170.643155696899,108.24157009959713,20.033887633529865,1.711189375802484,9.03731146690506,6.88656361356646,6.792316703112376,13.869119170733027,6.082750810983747,6.064882897446134,1.469807098053649,2.9049809680542436,33.388760361410085,39.385783025164635,63.75094074595125,198.4928866752545,21124.052078537654,84.95142198876157,huaihe,2
21,1986,11399.297079244305,1606.5980464371044,3804.0305217901378,1357.965068670734,632.6168517694358,3998.086590576893,141.63043721028478,25.71113367623906,2.3142676917943206,12.19880934576683,9.325841035973111,9.149476192708665,18.398295741551788,8.047305868790737,8.544077762399278,2.082291744744811,3.9852644918704776,41.87367365844564,41.19565108574213,85.79040372178274,198.84836712852405,23043.26428844063,86.02361346791545,huaihe,2
22,1987,11410.92582914958,1584.57068395551,3701.673579387456,1392.4896043600315,701.1956965409822,4030.9962649055983,207.8249957501628,25.855266768637076,2.9891918490156453,15.273726757087752,12.793982020830185,12.315527173341508,21.250688431513222,9.533155144033543,9.551682165009844,0.32330905880903227,5.020901680837205,92.91756470104778,43.19299506747905,127.07924806322819,199.77729622082433,23277.037403020284,86.38342456709239,huaihe,2
23,1988,11605.580984963384,1622.8998294532792,3811.3491311462926,1377.9818923137227,772.6542957803584,4020.6958362697305,262.42468304127175,33.610989529977715,3.8328282456151594,19.69601925435406,14.917478637206068,11.869313456184734,25.65440492873385,11.425924752259485,12.246743870026114,6.274218879227745,5.7822408725154695,117.11452061517137,45.53963696147182,149.72323549782718,201.02175129080786,25104.926161228137,86.83255817980685,huaihe,2
24,1989,11650.064072929432,1671.5698143961667,3873.509018972436,1465.3304927474396,782.2791887466481,3857.3755580667384,280.7910551629006,36.049877910487204,4.113188007973275,21.933429000176858,15.86226164628171,13.045906369559038,25.54844407993745,11.772070357234563,13.591806650710456,6.310121557028717,6.7742976186623345,125.78965196484901,47.98641047907144,164.30491939082017,202.49513430714268,26849.121185283446,87.45770152785317,huaihe,2
25,1990,12544.138383276575,1901.4727316520666,4257.254987551703,1579.1828184449255,794.7602049170077,4011.4676407108686,304.60564383036285,39.75357887651343,4.178354251458243,24.299589227179624,17.677352868192983,13.626107179299781,26.764839518200354,11.817835324225328,13.75837560247771,6.242453167369942,7.671826479000496,138.815331336445,51.57532433299797,204.08395338783401,208.28293718981945,27967.497842078927,87.53805077976884,huaihe,2
26,1991,12682.256857938026,1889.8513159513752,4325.193223958764,1578.558211008055,796.2298950756068,4092.424211944227,366.24396793108184,43.84971948108618,4.7186613643275965,28.941831663722336,21.578600234773585,16.231642858536993,31.788885630957342,14.328552988092525,17.243884362563005,7.814233820669079,9.26071868462083,170.48723684173228,54.41810346817197,239.41910423038775,207.53817431119074,28991.68331470847,89.8340567118929,huaihe,2
27,1992,12858.300871805792,1929.0549281742562,4298.849903585131,1546.6170498127321,908.6150227165587,4175.163967517114,474.47774458875193,51.643128497094736,5.8965803585553695,36.51992143985877,30.28245905499041,21.102641923783683,38.49417954360597,19.77742981136647,25.683093425577255,9.809376746306047,11.588098120878017,223.68083566673513,57.226305183651306,329.5890938433969,206.170083785374,30446.48188732894,90.2381284680107,huaihe,2
28,1993,12985.711241341138,1810.6602599911607,4403.0494829919035,1669.326913587211,1075.9099593344686,4026.7646254363954,716.2728314847466,76.65922079344489,8.148345714137259,49.415510045373104,56.92905835197308,34.02146077343361,54.70693160392162,33.71970938682828,67.96090509525281,13.634092553636581,16.169808856128647,304.9077883106169,60.06962406518288,477.95206387252995,204.43813326190752,33647.98084760197,94.12694594167735,huaihe,2
29,1994,13073.666841664757,1770.1493291763998,4241.806379045695,1633.2733640302065,1281.9684373190141,4146.469332093438,895.3057895988424,99.16908177325183,9.50222704121349,59.779767258061774,58.97762744741954,39.986493410215324,123.03163691340244,41.55308895315223,81.58571500566073,16.12572813280917,18.57098302319395,347.02344064046224,63.10948042756688,581.2753785363094,202.43082329259894,38608.4943747369,93.01132719920915,huaihe,2
30,1995,13270.775925181955,1807.6283298382766,4255.847746560959,1758.7767323969163,1373.4141368210635,4075.108979564738,987.1397353743778,98.80841223774539,8.825315427483712,48.85107836935198,41.74636926618779,35.78050825320526,105.2685915306666,41.761956074933316,87.3743321261089,19.44009871093374,21.825164421187562,477.45790895657336,66.06907395192131,658.8469612292881,200.14181271273267,44959.50164294545,94.39185157218247,huaihe,2
31,1996,13495.48995066034,1902.9282589548925,4369.080226261598,1872.0976698705288,1517.7875993998364,3833.596196173482,1085.3117338916463,98.19167518641234,10.861038474122854,58.44955131428953,50.09285044308938,41.86864680276216,102.59825819428696,45.656061758376,95.81230334167262,21.643085425173926,27.34746770426384,532.7907952471968,69.10058450055017,750.8107694483624,197.69208282241365,49875.840307250764,87.47495529899334,huaihe,2
32,1997,13644.334627147739,1895.6134740799282,4530.312370209154,1737.8663202006949,1602.3135094087077,3878.228953249253,1202.1831310706314,101.68666889811195,15.827548827724781,75.94087694566053,59.013747473662534,52.43234150881139,99.38329594322333,50.020593921131486,107.19421159105745,24.893646239549792,33.025718925149,582.7644807965495,72.51674606332243,861.5696987931735,195.2330761039972,41423.55263717408,96.97723996047071,huaihe,2
33,1998,13972.191605535982,1882.1680208862142,4536.497289941638,1907.9470383922342,1718.2515250228503,3927.327731293044,1231.6702065044115,105.12977713001419,19.92189505206418,102.8485665996411,95.53130399906568,72.032345870846,132.19575529323393,63.19910310508663,134.98639849270697,32.241063299131454,51.03854370134175,441.8412011422381,75.60592838375868,972.0830121383777,192.53624616292242,45601.344531803086,87.873618430152,huaihe,2
34,1999,14083.536538722996,1936.6649848206694,4512.916064732429,1899.1165335085125,1855.6520220462462,3879.1869336151362,1308.7940724775285,130.8414929448484,24.246643104083653,114.1587656654195,98.46264703829985,73.62780012295786,140.4690317953828,63.92031815084516,164.8868678127052,49.30929140957375,60.949437057495174,387.92177737591675,78.93018103199633,1117.554197840043,189.59827989338064,48021.447292464116,89.29721888486759,huaihe,2
35,2000,14272.304577905654,1838.7626705238288,4221.640477621808,1751.0799842545302,2074.9081658610817,4385.913279644407,1512.9383868028897,151.14500341023168,30.125133592573476,147.8302365188267,117.57372539018206,95.55876072340558,159.02478999628386,72.30751102001845,188.74787173125497,65.30753511742012,68.50231965649037,416.8154996462025,82.0068128370839,1224.792422586939,186.3539561905426,48929.84940112085,91.7183119324848,huaihe,2
36,2001,14352.66939398993,1694.1502515692266,4093.8093384455615,1864.6447010991694,2259.4195091907627,4440.645593685216,1596.616062443957,207.63954541078803,35.31482697787624,173.5867774585401,150.4240159798625,86.14907550948087,171.12691971047133,76.99510057671017,239.25180647004203,103.10747276568475,72.87517132415927,502.8812167282006,85.31970767474216,1364.7643455234002,183.37448662769776,50584.82047861687,96.17474767383631,huaihe,2
37,2002,14419.886948974496,1732.8265897944912,4015.545153663456,1922.8614636843415,2400.290887368566,4348.362854463646,1750.0035527969335,188.19333531973894,48.25576619152978,191.04618327959534,183.59014158001182,145.70026515150334,249.23420565916115,112.51421468949488,277.0843111255258,92.1405436848714,119.91327695025112,420.0058022657501,89.02944241981368,1504.0244697648022,180.09025144367894,52581.09075098791,91.3561206347484,huaihe,2
38,2003,14413.54060774556,1645.33446692663,3805.2829276167477,1891.2467484149945,2558.619376769521,4513.057088017671,1956.510917146329,227.36263026649723,54.95378814863542,237.41902496089406,256.7644397879768,144.37652599191628,262.0301724662315,125.85230585033962,443.2968751321604,166.13026295398987,116.8072102852388,344.95215760729013,93.0535381793636,1697.3094823633025,176.86137634399066,54675.3446667721,85.05051574440404,huaihe,2
39,2004,14507.396760884443,1868.2906207161607,3824.9823071343812,1853.3370758936667,2518.6991545096507,4442.087602630586,2224.1858772777086,240.11110777020232,60.0075673852022,315.27053095498815,330.6448559274653,177.0310765917667,292.1956954940341,142.1723392320488,487.6261588228096,195.4361608097411,152.49565402559645,309.62746982954235,96.7507801958221,1853.851686345015,173.8161455833042,56373.93894983939,92.33698647206235,huaihe,2
40,2005,14586.597287220473,1925.291133214715,4042.5110352948986,1974.4710414180543,2499.0534559920115,4145.270621300788,2605.5969113859423,271.3644674493605,71.60618911809044,351.4518472661004,437.9765153022223,214.71795499877825,334.8026649845463,165.89316159856358,559.6773634258208,240.70883199160198,193.26868311173604,374.2715779434963,99.70924889642514,2129.9883747622803,167.9757358550195,58605.29195656947,90.32432911022792,huaihe,2
41,2006,14661.885542730322,1992.0227290439548,4452.2103886677905,2066.444972203964,2318.715358864195,3832.4920939504245,2896.2369769171023,307.66711872814335,80.04894431710801,403.9152816035727,522.1858756790832,240.66336362721688,370.4413273717793,192.6760445824264,650.1061858868414,268.8072403343551,208.39793671335102,385.449094866629,103.6821052716788,2374.748898541511,164.24800820623045,59185.805864252805,96.31757658524224,huaihe,2
42,2007,14811.950663902928,2046.1007248314202,4500.094320315584,2131.560286427828,2434.769297692732,3699.426034635367,3076.28070608046,319.2931551636327,82.89726785968557,426.0645303310754,582.7542336601697,224.56938545817812,389.6476842336194,205.51261117434453,720.0993833467531,289.4148901383491,226.1877147373327,362.8162989634749,107.18518378143769,2554.13398925854,160.35953072024083,45323.70866963284,96.78936492373457,huaihe,2
43,2008,15070.775097047032,2078.3732583936912,4612.186648285991,2194.5000845049008,2478.753423473411,3706.9616823890397,3098.7444756572663,313.52022647985774,83.59334904707086,456.24873286134545,612.9895636025324,251.0868785923775,415.10563129492306,233.9110456583693,805.5601341501908,284.1967984757455,187.59971503285897,240.1375853330925,111.30609525600907,2618.6897905163114,156.7460099618532,47822.14474284848,97.77791628413294,huaihe,2
44,2009,15146.414263352342,2081.5473690153126,4645.885396269586,2257.567876957573,2518.087417335656,3643.3262037742147,3186.2305821496107,317.6905430543973,80.76206997433124,464.28299273338524,568.7696689345387,229.3155292156701,435.752278275597,251.53155717669526,907.7998138657128,298.50744757638466,197.49969643907156,258.0857288444578,115.44077624596866,2907.161370723816,153.04049432132516,49698.708032852606,96.41176494958711,huaihe,2
45,2010,15320.475390942362,2101.87235742576,4707.7657395728575,2368.0362004786793,2549.975212346898,3592.82588111817,3396.744303814644,333.33383692094253,82.39380997372312,513.5550181681762,609.4185763409898,241.43725152798325,453.6449553435555,270.431060347563,1026.9942798620502,320.3748423713979,210.40711584606757,270.71834441363836,117.78608283752894,3258.1127799999995,148.60171661663995,50897.5032145107,102.7098378988817,huaihe,2
46,2011,15242.11409157162,1862.2074752958338,4471.6449441783725,2300.5397174685213,2459.3146334232183,4148.407321205666,3439.8099549699186,226.7553104267652,63.6012905612497,340.2072303100796,410.2352683039983,162.43926417549116,322.3753257216669,183.53692334827505,709.0465700435126,203.40524210485313,142.07062970055404,676.1369002734722,122.42629422631231,3433.526651404799,144.1940352308065,50145.67501232343,101.40943887492469,huaihe,2
47,2012,15522.053703933689,1897.663825951359,4591.190036637337,2372.4854842594514,2551.3571217925446,4109.357235292997,3510.8832520966607,358.5002407820989,88.90003939263275,597.3116604773262,711.2485199565497,273.90280935124457,500.1331904390893,326.6182225411194,1162.4417167458212,394.36649413467967,236.59460091405379,535.5612549373334,127.06276367228898,3756.351560581248,140.32196137973034,51970.41616739725,101.26083873875352,huaihe,2
48,2013,15877.806158293657,2027.603122552942,4727.780911934994,2480.5217776414215,2584.508893013571,4057.3914531507226,3592.5550648573803,322.88299586042785,119.44534741937164,628.8094536738565,872.0765996890214,281.42419605896174,449.3053971758697,293.8962714627988,1048.5821208280292,357.25971550062116,213.1755598989475,596.079521620992,132.92203959999995,4098.616501312863,135.46297642471805,54351.1688972561,100.46624583008754,huaihe,2
0,1965,3543.464745540257,37.99981375276072,1086.6561783033121,391.99028583952486,92.09394250159107,1934.7245251430688,10.782496282242557,2.7116876289327165,0.08861947114617569,0.3399098540281839,0.29740675930992194,0.19275978202342678,0.32764814836725664,0.16276696636058574,0.09567894697255028,0.20624478658142192,0.07240186665263972,6.287372071867673,14.312987073705438,5.740811141278104,63.51255471561391,12488.165628860554,27.376578202678367,huanghe,3
1,1966,3995.6652325592268,41.849783426408635,1167.8978326456565,495.6619700523776,109.88507756068476,2180.370568874098,12.802844543705639,3.082273267834447,0.1137948104220292,0.39772566000387116,0.3756603160004361,0.22060669920937126,0.3772241791966541,0.19215920788528051,0.11813456265898133,0.24420168019403216,0.08752917388482322,7.593534986415712,14.851207263089496,5.763343403731898,67.27594414924367,12712.276609459255,29.248401610020103,huanghe,3
2,1967,4221.244440101834,35.01913271698464,1301.502116305344,493.7028966735126,118.76748130336296,2272.25281310263,11.45238810637443,3.451478238433055,0.13353734539863935,0.5222789640503338,0.4779906725408784,0.27387647356334904,0.4457957217016096,0.24493236039926736,0.1507075992094385,0.2843172161360303,0.11334551625101345,5.603166612753313,15.41104866880178,6.050806241644455,70.9920173580648,12956.432423201106,30.437329120736393,huanghe,3
3,1968,4371.016431859788,38.73972156445479,1365.2830936820417,490.01659764770153,130.2494185483705,2346.7276004172195,9.732347025189174,3.4458961729309814,0.14430908049036645,0.5446055722697265,0.5185642680808416,0.2956305896264116,0.49002781796600625,0.2605085085220617,0.16975679631794208,0.30338710582932066,0.12664395194628947,4.124903283384626,15.993438963712018,6.429127586880735,74.56700979951499,13178.35768302512,31.570579071286446,huanghe,3
4,1969,4522.746076476548,39.252783312750644,1445.0273608685102,507.5116236355471,129.5158350680519,2401.4384735916915,13.062200700192301,3.2113494921331327,0.1474942052499055,0.5773492149005216,0.5495936852813015,0.36610940421798455,0.5801993036114352,0.2857426540716687,0.18494277590725194,0.28583399194390285,0.1476533085692638,6.725932664305925,16.59934841611423,7.484292108828275,78.00092147364353,13463.663166932767,33.03525560631723,huanghe,3
5,1970,4665.1304929617,48.86134509728008,1496.8515217556874,571.8152396212375,122.47892108697947,2425.123465400517,19.65747909893217,3.2603620133153486,0.1543279879492307,0.6462363103299776,0.5892275173430814,0.4509736020567035,0.7453888048340583,0.33215884069299384,0.22634843626411838,0.31897574164095444,0.18394669836433855,12.749533146141376,17.22979199177068,8.337531639746453,81.29375238040937,13791.898634153482,34.90367486691804,huanghe,3
6,1971,4858.435766586809,62.852751136533044,1584.8431686514662,651.7232315104804,133.6106184500372,2425.405996838293,20.943619819860334,3.674165343382468,0.19274459122404106,0.7487869217192007,0.7425997080681528,0.5290717763844265,0.8338059039669163,0.38990458336111766,0.27233093635394473,0.3660393052026642,0.21692837245684715,12.97724237774056,17.885831568114913,9.731056214119025,84.44550251985613,14184.97970549425,36.82187254680113,huanghe,3
7,1972,5255.428943180643,80.1243357231355,1773.109249268945,694.936773400121,144.91640529844142,2562.342179490002,20.348894704994684,3.5861553564088893,0.201020562108864,0.8096573755910235,0.8044793390230658,0.5995001950041724,0.9214405270048317,0.42630028717328816,0.3026835163516227,0.3666189349024492,0.2447299522498135,12.08630865917666,18.56857826712679,9.711951219673036,87.45617189194991,14393.462070239524,38.407931839205254,huanghe,3
8,1973,5479.595367450964,70.30485282186577,1840.3975634903386,722.6698522576476,165.1555785823051,2681.067520298808,19.35783287108608,3.33863315416817,0.1993450481843508,0.8251766796319703,0.8188198925133343,0.6446115694986284,0.9791911798898054,0.44256975410104266,0.3216084208323346,0.3523815642146745,0.26239927058471507,11.173096337467062,19.279194913807533,9.513640041889309,90.32576049670047,14702.96757000333,40.07827786106661,huanghe,3
9,1974,5928.648950870472,65.3817616086581,2046.6335641404094,837.2191752044411,183.4784478965575,2795.9360020204094,19.39021310849448,3.656628508143555,0.2368717758518545,0.9960050793377345,0.9775473884438766,0.9000721945951675,1.3075037537539913,0.5625703093919181,0.4005007061623364,0.36584914467546514,0.3352640071208943,9.651400241017694,20.018898627625546,10.395813331737536,93.05426833410972,14986.642979799728,42.43463326130664,huanghe,3
10,1975,6184.014772488684,72.97476355448221,2180.945150820543,952.3493528631041,205.43216844922173,2772.3133368013323,22.367388022002302,3.4243357899397453,0.2257043966744445,1.024630121927757,0.9823818906028631,0.8532519595342868,1.3067940102238942,0.5663642469586776,0.4361858718324305,0.40301020400482046,0.3540353016033671,12.790694228700012,20.788963554777485,9.008984929175567,95.64169540416859,15198.438444072894,45.17113079505561,huanghe,3
11,1976,6529.6457490335815,89.66946416529203,2363.68980497067,1114.7759464958763,222.61802868926353,2738.892504712479,21.375287791852045,3.7748349345406247,0.2751612364376641,1.2036453495263235,1.2214279764607452,1.03418004688723,1.527236252447311,0.6634883351743721,0.5280452526863797,0.4341481353965571,0.4406954187467174,10.272424853548113,21.590723749617073,12.52431829554056,98.08804170689459,15493.276363212286,45.079660850575664,huanghe,3
12,1977,6645.733625436829,81.81585069397687,2356.4897380246366,1179.251367205002,241.8163111382339,2786.36035837498,23.53585730161371,3.741683337696944,0.2873554569406103,1.2617190998069707,1.3114717880997084,1.1142765253559355,1.6216640222968126,0.7056316208660943,0.5855366973702765,0.4596057069835342,0.47919090175341567,11.967722144443398,22.425576214148776,13.248233869427052,100.39330724227526,15886.225798097908,46.922384587540876,huanghe,3
13,1978,6652.594766863999,75.31723814279758,2362.848793139505,1195.542821596569,256.2790034058048,2762.6069105793244,35.92652569633381,5.42436044190451,0.4445200488713658,1.993682340536576,2.1043909605188666,1.809070922301075,2.612523326896587,1.1266328437799409,0.9517193222517033,0.6733740880402808,0.7898772307610126,17.99637417047191,23.29498410506461,16.511696262862877,102.5574920103148,16440.14527892541,48.42580158667998,huanghe,3
14,1979,6654.999053937621,77.47387000527748,2358.5376054839335,1200.8505687674144,263.23900270674204,2754.8980069742515,35.720602162575055,5.3808148832442,0.46772282049630615,2.1574459923351568,2.271972150807449,2.0174144741687425,2.8672725104183274,1.2272707075695437,1.0590913773843782,0.672917633891083,0.8794093843292405,16.719270227930622,24.20048011842986,16.730255637335343,104.58059601101196,17021.484012990215,48.48053908271216,huanghe,3
15,1980,6566.953108686565,77.34030052904282,2314.48873610248,1195.7388121231954,250.29906477850437,2729.0861951533434,39.81543181211246,6.006907874546721,0.5393161874147769,2.5159227551550862,2.5871256449783218,2.336935011200405,3.484033905293707,1.463462009478586,1.3459393155711536,0.8594887840202138,1.056932193697799,17.61936813075571,23.703196964942904,19.18869693664114,109.86592088506349,17408.86608875335,47.92388739751362,huanghe,3
16,1981,6511.965700619894,70.33490612100817,2277.506565918217,1182.2580084583187,246.08356693147832,2735.7826531908727,41.15459134562235,6.928602074899754,0.6707017200120503,3.1047597486367136,3.3193611641768674,3.0725018235316335,4.3099385283839675,1.8141603201534262,1.7078177244893118,0.9548861219549909,1.3625017560537036,13.909791113636269,25.314102161906373,22.26262899520291,110.11420922907757,17613.441262826975,47.83829849273529,huanghe,3
17,1982,6484.404565925453,61.26162511108253,2283.4660973334385,1142.5057953889277,251.7908679682424,2745.380180123765,46.2052522398701,7.789511766143879,0.7939887973749001,3.730777082255272,3.9680205296651128,3.755985827257619,5.229186411994705,2.1910798541616243,2.1347906179307343,1.0975999874088351,1.674404362944732,13.842124035680909,26.99314254209025,26.689041128922554,110.5643999070005,17595.674181988063,48.01853840289372,huanghe,3
18,1983,6549.459887208031,62.887214231314026,2382.8702512272876,1143.2349635247917,256.99715826794915,2703.470299956689,50.82498277907326,8.548113094299623,0.9164945193635001,4.395885152714533,4.65418553898858,4.43704531409443,6.174925674121782,2.582154089054606,2.6078000268607613,1.2484563355782416,2.0105214866222556,13.254211258112612,27.97311517370087,30.78567837691375,110.82415725702754,17428.701804016615,48.05212592564457,huanghe,3
19,1984,6530.29332670531,65.36298096388613,2427.5352905059603,1071.6543355639026,262.94904229689604,2702.7916773746647,60.93772023159467,10.012175371987858,1.1330398179878567,5.483798884151455,5.821686122870432,5.541664000261679,7.71499975519716,3.22930886561924,3.4117113499324794,1.5400903440894704,2.600295378090251,14.450913355572569,29.056526825832762,37.781580539412005,111.28271776342847,17902.567833692618,48.075224500892595,huanghe,3
20,1985,6455.3784274981235,66.57082147302505,2423.1663018344584,1067.9326644851733,306.9305511413239,2590.7780885641423,72.70409051941716,10.26440856461007,1.2151483665763059,5.937077196875518,6.307285463270853,6.05093693146706,8.338226249409898,3.495808310381504,3.8747655501311833,1.6719201918198938,2.8596494412234708,22.688864253651417,30.119160669175702,44.343918376828036,111.61573762906876,18890.7499719038,48.828484479556344,huanghe,3
21,1986,6470.585036254678,61.236632539635345,2462.8539746234505,1115.5444679476857,376.3658323042503,2454.5841288396546,92.89081289856483,12.754682616379988,1.5890838122459308,7.909259824230368,8.44018370755809,8.120540812622679,11.0076263077697,4.62762418198643,5.3024302903738425,2.118772944482639,3.862768207126735,27.157840193788427,31.29507028975815,58.98789400485049,112.18715019493737,20213.212516149313,49.97049310485991,huanghe,3
22,1987,6500.860122100126,60.59742588620627,2358.4899594334843,1165.185451937689,427.43010827011136,2489.157176572634,132.30541690469553,13.133706195667745,1.9546805627490387,10.157305368748725,11.420206517098412,11.555068961362169,13.317329820229872,5.674866290836179,6.304802189160654,0.26936376730560935,5.103855060081314,53.41423217145583,32.58538394060301,89.25386105916859,113.01683612237412,20509.480568975952,50.97646043492157,huanghe,3
23,1988,6564.944498425778,57.984211839640814,2377.8110744836367,1143.6961506892117,465.43826386202596,2520.014797551264,164.5319115020033,17.605464582250935,2.54145674326205,12.72658395662204,13.549503596217637,11.853303650261099,16.241709086386898,6.629122567110201,7.939919893699505,4.013127576544002,5.769656676055485,65.66206317359344,33.93818216887418,109.68403068736143,113.93987232631275,21584.015014363897,51.491229386660066,huanghe,3
24,1989,6592.457159479732,62.87946001705966,2398.028714564315,1212.2568844869827,479.9787783080761,2439.3133221032963,177.62446260977728,18.475972460937474,2.6873979097642695,13.868256691254999,14.568971959419777,13.004183087976203,16.443843204846235,7.1533735375094825,8.745941026683075,4.052675030149149,6.447121014122586,72.17672668711401,35.40260165677269,119.30776767607867,115.09595485236714,22672.738441949245,53.02685818039817,huanghe,3
25,1990,6785.1624240717,70.22621829109053,2503.581148591277,1289.489158030775,472.4602473066272,2449.4056518519305,189.38561811497914,18.825914578325932,2.662845422488029,14.976124205682495,15.801938040044819,14.270944445953281,17.369933899565787,7.205755114767004,8.490951174289746,4.041694561528667,7.548674012354564,78.19084265997878,37.69526023618965,140.85069752746907,118.72772621032347,23499.101908021814,54.750585887876085,huanghe,3
26,1991,6909.494494513808,78.16336592240614,2552.6113410230805,1293.7088890985533,485.53827515280375,2499.4726233169627,232.35408389755096,21.260662414189547,3.0562145536706122,17.92782068937025,19.806480814778432,17.92642899155961,21.253942953259898,9.124607113676621,10.330199613736122,5.121944938490083,9.269556538460824,97.276225276359,39.45581309577481,176.76586612023883,118.97267239612505,24358.034876966205,57.12811103953753,huanghe,3
