,City_ID,Year,IRR,Irrigated area: Total,Irrigated area: Rice,Irrigated area: Wheat,Irrigated area: Maize,Irrigated area: Vegetables and fruits,Irrigated area: Others,Irrigation water-use intensity (WUI): Total,Irrigation water-use intensity (WUI): Rice,Irrigation water-use intensity (WUI): Wheat,Irrigation water-use intensity (WUI): Maize,Irrigation water-use intensity (WUI): Vegetables and fruits,Irrigation water-use intensity (WUI): Others,IND,Industrial gross value added (GVA): Total,Industrial gross value added (GVA): Textile,Industrial gross value added (GVA): Papermaking,Industrial gross value added (GVA): Petrochemicals,Industrial gross value added (GVA): Metallurgy,Industrial gross value added (GVA): Mining,Industrial gross value added (GVA): Food,Industrial gross value added (GVA): Cements,Industrial gross value added (GVA): Machinery,Industrial gross value added (GVA): Electronics,Industrial gross value added (GVA): Thermal electrivity,Industrial gross value added (GVA): Others,Industrial WUI: Total,Industrial WUI: Textile,Industrial WUI: Papermaking,Industrial WUI: Petrochemicals,Industrial WUI: Metallurgy,Industrial WUI: Mining,Industrial WUI: Food,Industrial WUI: Cements,Industrial WUI: Machinery,Industrial WUI: Electronics,Industrial WUI: Thermal electrivity,Industrial WUI: Others,URB,Urban domestic WU,Urban population,Urban domestic WUI,Urban service WU,Service GVA,Service WUI,RUR,Rural domestic WU,Rural population,Rural domestic WUI,Rural livestock WU,Livestock population,Livestock WUI,Total water use
11842,C242,1997,0.950856026883419,243.41086697869412,0.102401766735034,69.41268455600098,56.42208799427393,68.20827897363004,49.26541368805412,390.63828114405754,1117.7452857392095,397.0361005305323,171.10828678909786,620.3013287666387,313.56336915537685,0.21778400000000003,22.984345049602936,1.7768913604790928,0.40413193886469667,1.5253880034812684,0.9463892911835762,1.350797480875181,2.1392633826761416,0.9529502483226497,2.1911294754281867,0.3779341521128866,0.5025232750485595,10.816946441130696,0.009475318941218312,0.006913622164781322,0.04233812647456874,0.014148411824517277,0.006898743384581559,0.03311122558743842,0.007614698953486964,0.005451599972451051,0.0022085947539173868,0.0021425190552558956,0.05926773092734026,0.005420602608987461,0.054534410875957395,0.04383027099144161,0.839933,142.96727741751744,0.01070413988451579,15.22184873921177,0.0007032089247439256,0.07460741163531079,0.05277558772208781,1.8737620000000001,77.1659641370629,0.02183182391322297,655.0826130990337,0.033326825467007916,1.297781849394687
11843,C242,1998,0.9302887320493534,245.80719174540965,0.07498255105670017,71.66345765132291,59.370325769596654,65.67266730985928,49.02575846357413,378.4627802968772,1096.8040390903286,389.59752663019947,167.90252883776978,608.6798231445059,307.68867843888296,0.235588,25.398993138019126,1.652639637160815,0.4295629133237563,2.0198151057585276,1.2598954025822235,1.451768112509792,2.3999249965414102,0.9848764094988743,2.54642482226327,0.44638991472411316,0.6344484422362939,11.573247381420046,0.009275485792677117,0.006634165397624645,0.04062676943623863,0.013576516321025299,0.006619888035280062,0.03177283077228676,0.007306903835140323,0.005231239867744518,0.0021193207474446206,0.002055915906503648,0.056872059297201294,0.005201495454294319,0.0579102929986144,0.046775523816883366,0.873513,146.70888704147023,0.011134769181731036,18.30941868616966,0.0006081443312092633,0.08720754239839021,0.06650825294549066,1.8540100000000002,98.2812345302783,0.02069928945289954,793.8884251225586,0.02607329795708261,1.310994567446358
11844,C242,1999,0.8979343765060763,244.06784998768825,0.08554260621614404,70.5038206100772,57.222038016680685,66.83880549556909,49.41764325914514,367.9035876914439,1058.323205755051,375.9286879354338,162.01175072380826,587.3245892155753,296.8935716265682,0.253392,27.09388530298471,1.7777226716657233,0.48428178815165,1.731614137515709,1.1222627235998435,1.5025779652570905,2.5893865476524884,0.9837374647232231,2.83020849927395,0.5026259786178411,0.7507807662699835,12.818686760257208,0.009352368520290661,0.006707515265690973,0.0410759545257717,0.01372662347411258,0.00669308004737182,0.03212412333217311,0.00738769175647747,0.005289078454985618,0.0021427527675855346,0.002078646898491202,0.057500858520025,0.00525900517593266,0.0581633059919878,0.04749610354073751,0.907039,143.46275195500272,0.010667202451250296,21.846936355852648,0.00048826994675583535,0.07346365737378102,0.05326617014929488,1.835257,79.5173170503064,0.020197487224486145,688.0178006294368,0.029356053296889065,1.2829533398718451
11845,C242,2000,0.8729973056155929,244.9142906124212,0.08256608394086588,66.23042235162154,50.58077248168478,69.05058595758337,58.96994373759067,356.45012932181976,1012.58673078196,359.6825611058145,155.01025407133756,561.9427812483441,284.0630248384701,0.271196,29.896599501967053,2.1476500973818187,0.5721912695969353,2.3002605257470314,1.2983402770078987,2.0492606590298896,2.9643436770414118,1.0886738327603875,3.150373951978449,0.643625556825456,0.8577611250983047,12.824118529499469,0.00907113198550078,0.006134784544435244,0.037568625786298555,0.012554556225462867,0.0061215818977423805,0.02938115941827015,0.006756883199135112,0.004837462976181336,0.001959790778020005,0.0019011586796423671,0.05259106601586957,0.004809957546789581,0.062653890767566,0.05131872721787696,0.9486279999999999,148.21326447429098,0.011335163549689043,25.145637126663956,0.00045078052676062244,0.08152384121523548,0.059446557872645356,1.829958,89.0005573039731,0.022077283342590133,757.836267293225,0.02913199631028994,1.2883710375983943
11846,C242,2001,0.8470000000000001,246.867694389203,0.08328799417737397,64.36718624037495,53.92921600862405,72.6682953453723,55.81970880065434,343.09876069270103,971.4419601478126,345.06746095891344,148.7116712874402,539.1091748607479,272.5205982518651,0.28900000000000003,32.34354333353049,2.544257794803433,0.6663407620224435,2.4600821530995303,1.564100593987609,2.1819164310283785,3.5123812039822346,1.245058956193943,3.501638487156473,0.9031433703290961,1.0285725062380513,12.736051074689305,0.008935322794407449,0.005931631549450283,0.03632454316356345,0.012138812904823616,0.0059188661075521365,0.028408204216874133,0.006533129447275482,0.0046772707013553955,0.001894892432655976,0.001838201932439022,0.05084951625268075,0.004650676112486044,0.06722851849450359,0.055315215662216796,0.981347,154.42910210238375,0.011913302832286799,28.841793259075605,0.000413056938771935,0.0908622991999448,0.06629271098559378,1.800779,100.858498302099,0.024569588214351037,860.4607777700567,0.028553989733297102,1.2940908176944486
11847,C242,2002,0.66662,252.44003231484862,0.0751503065279214,62.217098648234405,54.911711460645826,78.63922010392191,56.59685179551857,264.0706364545926,739.865756608438,262.80890527363334,113.2611907939882,410.5941825821555,207.55605263985203,0.24902000000000002,37.80475357315156,2.966428185038445,0.8624855942642198,2.952589588642454,1.924780512877301,2.4917961589433957,4.269357045232548,1.5194384753524957,4.451947699805017,1.1891552870642155,1.253373649835885,13.923401376095574,0.0065870023334010245,0.004330974659196776,0.026522327733399527,0.008863141725044288,0.004321653984958431,0.020742221014717482,0.004770157729035715,0.003415104379443644,0.001383553755711163,0.0013421612454363855,0.03712772185642324,0.00339568636780474,0.0684734620678628,0.05676220852699437,1.014416,153.30288567407968,0.011711253540868428,34.74914659595499,0.00033702276712118415,0.0953193530438615,0.06891896219931778,1.768344,106.777343389453,0.02640039084454371,944.0929211330708,0.027963763156765103,1.0794328151117243
11848,C242,2003,0.6512059645344977,256.0875772059363,0.08554732039517485,60.974491554152245,56.809896251901044,80.2964735994875,57.92116848000038,254.29033756323977,713.6430451390421,253.4942937606348,109.24692807086181,396.04168750491334,200.1997418044229,0.21298498000000002,42.29823765269155,3.2326992813796047,1.08246610755641,3.663500803617345,2.571253055564404,2.71597880604135,4.79808604347158,1.988416133022146,6.75432908503448,1.4176574100495185,1.212668248339592,12.861182678615112,0.00503531569681006,0.003388181816385315,0.02074878650321683,0.006933759255569135,0.0033808901230701024,0.01622692848693439,0.003731760850756423,0.002671683736342795,0.0010823733791971808,0.0010499914417158023,0.02904553408333146,0.0026564927552998594,0.0641233931090617,0.05408731390918313,1.048245,141.36430096875722,0.010036079199878567,35.626717918268014,0.0002817009195992329,0.09212233043883564,0.06404403929255241,1.736445,101.047324475845,0.028078291146283234,998.0899260665742,0.028132025394684092,1.020436668082395
11849,C242,2004,0.6465646491054118,259.3940414948423,0.11033853938218184,63.156788703655764,57.84509552535502,80.54382549992884,57.737993226520516,249.25963810863706,700.5393835007474,248.8397210364928,107.24097454799835,388.76970986416933,196.52374482729553,0.17694996000000002,48.19817967706855,3.893695052944313,1.103880028941997,5.386999996118335,3.577149488245041,3.1971204706959795,5.905043371916319,2.4581763761813256,8.114651750771618,1.7509920838109878,1.72836416605426,11.08210689138837,0.003671299646284946,0.0023393127860922296,0.014325648443109745,0.004787296715836455,0.0023342783598633756,0.0112036081136246,0.0025765311148875313,0.0018446188143141267,0.0007473063792022516,0.000724948818571269,0.020053997377420498,0.0018341304585785603,0.0699171346377327,0.058710935446095104,1.084008,148.38624616654778,0.0112061991916376,38.775211992130764,0.00028900420180583,0.10110715215929118,0.07058836835681731,1.7105160000000001,113.061082163907,0.03051878380247388,1070.1316391345972,0.02851871927378398,0.9945388959024357
11850,C242,2005,0.6345688005837579,253.30090222702077,0.08083688511291877,67.56026088334357,66.9051752167596,73.14303148241393,45.611597759390754,250.51975535998127,723.5024325781318,256.9964626289625,110.75623695815173,401.513230268118,202.96561591067302,0.14091494,59.204130999102134,4.56450323076698,1.5552293041753908,6.519151035656485,5.471116640907628,3.77163893624815,7.004596592191656,2.9229457258843414,9.499096796387645,2.0810450057312204,2.201017782334257,13.613789948818376,0.002380153844368344,0.0014960091988454735,0.009161366525131949,0.0030615144614576134,0.00149278964308788,0.007164796814640836,0.0016477122135608944,0.0011796484553000539,0.00047790839441784466,0.000463610555938721,0.012824691391680042,0.0011729410680902481,0.0751510017830502,0.06262702415050254,1.121916,152.93559240047261,0.012523977632547655,42.57027594494405,0.00029419535942742914,0.09560586280312251,0.06554310837436358,1.687251,106.427650616158,0.03006275442875893,980.1378770856812,0.030671964762903375,0.9462406051699306
11851,C242,2006,0.6429139645639753,258.2315308852396,0.08180083947123136,76.31580229699675,67.96899334406682,69.82932465156591,44.035609753138864,248.96803359373342,724.8126794259873,257.46187751895764,110.95681404513901,402.24036181687643,203.33318213643173,0.10487991999999999,65.52629904027452,5.2611097428055045,1.6697931681045517,7.863700392339625,6.186190382651896,4.148690459418573,7.611567146647106,3.2764186890524165,10.893642862701503,2.564573636937693,2.377608148212587,13.673004411403053,0.0016005775014935224,0.001008792243693525,0.006177713010935326,0.002064447227368295,0.0010066212257085385,0.004831381691922556,0.0011110889573153037,0.0007954631648723322,0.0003222642493487409,0.00031262289916823805,0.008647974366517442,0.0007909402246404653,0.08599680193512,0.06974271020658579,1.159572,164.78141794921544,0.016254091728534214,48.205773489944136,0.0003371814318449815,0.0901103346381974,0.06128880029871604,1.661154,101.083055132965,0.028821534339481352,862.0131524969216,0.033435144528823506,0.9239010211372928
